Id,nombre_artistico,genero_principal
10440,Artista_06339,Folk
24817,Artista_06340,Hip-Hop
166,Artista_06341,Hip-Hop
17828,Artista_06342,Jazz
50,Artista_06343,Jazz
19123,Artista_06344,Folk
12098,Artista_06345,Country
22807,Artista_06346,Country
24766,Artista_06347,Pop
4019,Artista_06348,Hip-Hop
923,Artista_06349,Folk
8375,Artista_06350,Rock
1286,Artista_06351,Jazz
12658,Artista_06352,Jazz
4782,Artista_06353,Country
13389,Artista_06354,Jazz
21405,Artista_06355,Jazz
12979,Artista_06356,Latin
17775,Artista_06357,Hip-Hop
16979,Artista_06358,Jazz
11593,Artista_06359,Folk
8272,Artista_06360,Country
4980,Artista_06361,Electronic
14804,Artista_06362,Folk
1524,Artista_06363,Folk
21343,Artista_06364,Country
20643,Artista_06365,Folk
8818,Artista_06366,Folk
9149,Artista_06367,Pop
15937,Artista_06368,Pop
22281,Artista_06369,Latin
6017,Artista_06370,Rock
17069,Artista_06371,Electronic
4376,Artista_06372,Latin
12524,Artista_06373,Rock
13576,Artista_06374,Rock
18702,Artista_06375,Folk
18862,Artista_06376,Folk
11522,Artista_06377,Folk
6133,Artista_06378,Pop
5614,Artista_06379,Folk
17824,Artista_06380,Rock
11240,Artista_06381,Folk
1648,Artista_06382,Rock
19676,Artista_06383,Country
22587,Artista_06384,Folk
3237,Artista_06385,Folk
2579,Artista_06386,Latin
23493,Artista_06387,Electronic
24314,Artista_06388,Hip-Hop
290,Artista_06389,Hip-Hop
11816,Artista_06390,Folk
11490,Artista_06391,Latin
24488,Artista_06392,Hip-Hop
4663,Artista_06393,Electronic
18714,Artista_06394,Latin
7984,Artista_06395,Pop
12727,Artista_06396,Jazz
2046,Artista_06397,Latin
19493,Artista_06398,Rock
15232,Artista_06399,Jazz
5924,Artista_06400,Latin
3856,Artista_06401,Hip-Hop
5640,Artista_06402,Jazz
5841,Artista_06403,Jazz
21889,Artista_06404,Hip-Hop
1158,Artista_06405,Country
3729,Artista_06406,Electronic
11678,Artista_06407,Latin
2989,Artista_06408,Hip-Hop
763,Artista_06409,Latin
24543,Artista_06410,Latin
11504,Artista_06411,Country
5414,Artista_06412,Electronic
5196,Artista_06413,Jazz
23460,Artista_06414,Hip-Hop
6146,Artista_06415,Folk
9497,Artista_06416,Hip-Hop
10236,Artista_06417,Rock
4810,Artista_06418,Rock
6738,Artista_06419,Electronic
8153,Artista_06420,Electronic
10048,Artista_06421,Hip-Hop
18891,Artista_06422,Hip-Hop
11990,Artista_06423,Pop
13691,Artista_06424,Jazz
4443,Artista_06425,Latin
5355,Artista_06426,Rock
11045,Artista_06427,Country
9515,Artista_06428,Folk
23235,Artista_06429,Latin
3757,Artista_06430,Country
4006,Artista_06431,Electronic
8885,Artista_06432,Country
1394,Artista_06433,Jazz
20829,Artista_06434,Latin
2223,Artista_06435,Latin
23443,Artista_06436,Jazz
21271,Artista_06437,Rock
23806,Artista_06438,Hip-Hop
18429,Artista_06439,Folk
9150,Artista_06440,Latin
649,Artista_06441,Country
8960,Artista_06442,Rock
17442,Artista_06443,Electronic
22352,Artista_06444,Country
16145,Artista_06445,Hip-Hop
24698,Artista_06446,Folk
17692,Artista_06447,Pop
4733,Artista_06448,Rock
9472,Artista_06449,Folk
15421,Artista_06450,Hip-Hop
11635,Artista_06451,Jazz
20994,Artista_06452,Latin
18717,Artista_06453,Pop
1850,Artista_06454,Folk
12385,Artista_06455,Folk
22264,Artista_06456,Electronic
15422,Artista_06457,Rock
11652,Artista_06458,Country
13022,Artista_06459,Hip-Hop
9170,Artista_06460,Pop
11274,Artista_06461,Pop
2950,Artista_06462,Latin
17085,Artista_06463,Country
24079,Artista_06464,Rock
17972,Artista_06465,Country
22045,Artista_06466,Country
16466,Artista_06467,Electronic
7380,Artista_06468,Latin
17550,Artista_06469,Latin
16158,Artista_06470,Hip-Hop
19807,Artista_06471,Folk
12371,Artista_06472,Country
3127,Artista_06473,Country
4060,Artista_06474,Jazz
1325,Artista_06475,Folk
17195,Artista_06476,Rock
2531,Artista_06477,Country
4280,Artista_06478,Hip-Hop
5084,Artista_06479,Rock
15328,Artista_06480,Folk
22084,Artista_06481,Latin
16799,Artista_06482,Rock
18108,Artista_06483,Jazz
18233,Artista_06484,Folk
965,Artista_06485,Country
5862,Artista_06486,Latin
16702,Artista_06487,Rock
1942,Artista_06488,Pop
16449,Artista_06489,Country
708,Artista_06490,Latin
9117,Artista_06491,Latin
8665,Artista_06492,Latin
5926,Artista_06493,Jazz
5398,Artista_06494,Hip-Hop
2304,Artista_06495,Rock
20761,Artista_06496,Latin
14503,Artista_06497,Pop
8360,Artista_06498,Pop
1001,Artista_06499,Rock
12022,Artista_06500,Hip-Hop
15878,Artista_06501,Rock
23066,Artista_06502,Jazz
17037,Artista_06503,Jazz
12122,Artista_06504,Folk
13539,Artista_06505,Country
2181,Artista_06506,Rock
1859,Artista_06507,Hip-Hop
8923,Artista_06508,Pop
23501,Artista_06509,Rock
19017,Artista_06510,Folk
24241,Artista_06511,Hip-Hop
22435,Artista_06512,Jazz
21254,Artista_06513,Folk
20760,Artista_06514,Pop
4302,Artista_06515,Electronic
17266,Artista_06516,Electronic
15003,Artista_06517,Rock
8385,Artista_06518,Jazz
15047,Artista_06519,Hip-Hop
19179,Artista_06520,Country
22683,Artista_06521,Country
13602,Artista_06522,Country
9360,Artista_06523,Country
19346,Artista_06524,Folk
21824,Artista_06525,Electronic
4174,Artista_06526,Pop
10897,Artista_06527,Pop
10085,Artista_06528,Rock
16252,Artista_06529,Hip-Hop
3997,Artista_06530,Pop
9613,Artista_06531,Hip-Hop
16556,Artista_06532,Pop
2287,Artista_06533,Latin
5742,Artista_06534,Latin
20932,Artista_06535,Electronic
15195,Artista_06536,Hip-Hop
23477,Artista_06537,Pop
23071,Artista_06538,Rock
20264,Artista_06539,Rock
6441,Artista_06540,Pop
15989,Artista_06541,Rock
23028,Artista_06542,Folk
6757,Artista_06543,Electronic
24093,Artista_06544,Pop
14127,Artista_06545,Country
6566,Artista_06546,Electronic
16202,Artista_06547,Hip-Hop
2878,Artista_06548,Electronic
15093,Artista_06549,Country
6574,Artista_06550,Rock
19005,Artista_06551,Pop
17285,Artista_06552,Hip-Hop
22271,Artista_06553,Electronic
23654,Artista_06554,Electronic
23278,Artista_06555,Jazz
17343,Artista_06556,Hip-Hop
19579,Artista_06557,Folk
2802,Artista_06558,Electronic
10990,Artista_06559,Rock
10863,Artista_06560,Hip-Hop
23391,Artista_06561,Pop
4701,Artista_06562,Jazz
13092,Artista_06563,Jazz
8628,Artista_06564,Electronic
15819,Artista_06565,Rock
16744,Artista_06566,Latin
8181,Artista_06567,Electronic
3400,Artista_06568,Country
22750,Artista_06569,Rock
3045,Artista_06570,Jazz
6972,Artista_06571,Hip-Hop
3479,Artista_06572,Electronic
22538,Artista_06573,Country
15161,Artista_06574,Country
11472,Artista_06575,Hip-Hop
16291,Artista_06576,Country
12765,Artista_06577,Electronic
18659,Artista_06578,Jazz
3244,Artista_06579,Folk
21267,Artista_06580,Jazz
22655,Artista_06581,Pop
20686,Artista_06582,Electronic
7525,Artista_06583,Electronic
16541,Artista_06584,Folk
23787,Artista_06585,Rock
3135,Artista_06586,Folk
7166,Artista_06587,Folk
854,Artista_06588,Electronic
10611,Artista_06589,Latin
11400,Artista_06590,Electronic
271,Artista_06591,Folk
23059,Artista_06592,Pop
17508,Artista_06593,Electronic
893,Artista_06594,Pop
21603,Artista_06595,Pop
17858,Artista_06596,Latin
11355,Artista_06597,Pop
13422,Artista_06598,Rock
11721,Artista_06599,Hip-Hop
5839,Artista_06600,Country
2103,Artista_06601,Pop
4054,Artista_06602,Country
7449,Artista_06603,Jazz
15673,Artista_06604,Electronic
8341,Artista_06605,Jazz
18602,Artista_06606,Latin
7304,Artista_06607,Rock
219,Artista_06608,Hip-Hop
12783,Artista_06609,Country
12447,Artista_06610,Hip-Hop
24676,Artista_06611,Electronic
15564,Artista_06612,Folk
8620,Artista_06613,Electronic
6489,Artista_06614,Latin
12737,Artista_06615,Electronic
19843,Artista_06616,Folk
2135,Artista_06617,Hip-Hop
15158,Artista_06618,Electronic
20434,Artista_06619,Jazz
15166,Artista_06620,Folk
11471,Artista_06621,Rock
5644,Artista_06622,Hip-Hop
5341,Artista_06623,Jazz
9168,Artista_06624,Latin
21200,Artista_06625,Hip-Hop
11203,Artista_06626,Rock
13765,Artista_06627,Jazz
9238,Artista_06628,Rock
21339,Artista_06629,Electronic
10461,Artista_06630,Jazz
12944,Artista_06631,Latin
16036,Artista_06632,Country
22142,Artista_06633,Rock
3813,Artista_06634,Latin
4116,Artista_06635,Folk
6699,Artista_06636,Pop
4327,Artista_06637,Latin
11921,Artista_06638,Pop
2404,Artista_06639,Folk
14621,Artista_06640,Folk
20121,Artista_06641,Latin
6179,Artista_06642,Rock
222,Artista_06643,Rock
19781,Artista_06644,Electronic
7084,Artista_06645,Electronic
4392,Artista_06646,Electronic
6165,Artista_06647,Latin
2770,Artista_06648,Latin
3599,Artista_06649,Folk
12637,Artista_06650,Pop
9866,Artista_06651,Folk
23765,Artista_06652,Folk
8836,Artista_06653,Hip-Hop
20010,Artista_06654,Hip-Hop
21671,Artista_06655,Electronic
22089,Artista_06656,Electronic
1487,Artista_06657,Country
3482,Artista_06658,Electronic
21430,Artista_06659,Latin
13770,Artista_06660,Electronic
5358,Artista_06661,Hip-Hop
5221,Artista_06662,Latin
10130,Artista_06663,Pop
20227,Artista_06664,Country
11334,Artista_06665,Folk
21375,Artista_06666,Hip-Hop
7933,Artista_06667,Folk
21745,Artista_06668,Jazz
1869,Artista_06669,Pop
15265,Artista_06670,Country
16954,Artista_06671,Electronic
11616,Artista_06672,Rock
8478,Artista_06673,Latin
11217,Artista_06674,Latin
9208,Artista_06675,Hip-Hop
7767,Artista_06676,Hip-Hop
23185,Artista_06677,Electronic
19927,Artista_06678,Rock
19259,Artista_06679,Electronic
11120,Artista_06680,Folk
4640,Artista_06681,Folk
4303,Artista_06682,Hip-Hop
8685,Artista_06683,Hip-Hop
12370,Artista_06684,Jazz
2872,Artista_06685,Folk
12267,Artista_06686,Rock
16214,Artista_06687,Country
15456,Artista_06688,Country
6202,Artista_06689,Pop
24724,Artista_06690,Hip-Hop
23903,Artista_06691,Rock
5909,Artista_06692,Hip-Hop
7028,Artista_06693,Rock
3796,Artista_06694,Jazz
5354,Artista_06695,Latin
14011,Artista_06696,Latin
9148,Artista_06697,Hip-Hop
13286,Artista_06698,Pop
14288,Artista_06699,Electronic
22585,Artista_06700,Rock
1426,Artista_06701,Hip-Hop
16705,Artista_06702,Rock
6197,Artista_06703,Latin
5700,Artista_06704,Pop
6370,Artista_06705,Latin
6749,Artista_06706,Rock
3899,Artista_06707,Electronic
3665,Artista_06708,Pop
6065,Artista_06709,Country
1844,Artista_06710,Folk
10692,Artista_06711,Latin
24418,Artista_06712,Hip-Hop
12331,Artista_06713,Latin
7412,Artista_06714,Hip-Hop
6294,Artista_06715,Pop
16693,Artista_06716,Latin
6998,Artista_06717,Country
23563,Artista_06718,Folk
3376,Artista_06719,Latin
21874,Artista_06720,Jazz
5467,Artista_06721,Latin
24532,Artista_06722,Pop
19071,Artista_06723,Country
17314,Artista_06724,Electronic
17989,Artista_06725,Hip-Hop
23254,Artista_06726,Hip-Hop
23171,Artista_06727,Pop
12117,Artista_06728,Electronic
24767,Artista_06729,Electronic
15697,Artista_06730,Hip-Hop
20335,Artista_06731,Country
19471,Artista_06732,Jazz
22941,Artista_06733,Folk
16318,Artista_06734,Latin
16910,Artista_06735,Pop
2307,Artista_06736,Hip-Hop
223,Artista_06737,Hip-Hop
3424,Artista_06738,Latin
21383,Artista_06739,Pop
24451,Artista_06740,Hip-Hop
2563,Artista_06741,Electronic
24612,Artista_06742,Electronic
4695,Artista_06743,Hip-Hop
21480,Artista_06744,Latin
24997,Artista_06745,Country
5812,Artista_06746,Jazz
5622,Artista_06747,Folk
5382,Artista_06748,Rock
7422,Artista_06749,Pop
19331,Artista_06750,Hip-Hop
9430,Artista_06751,Latin
441,Artista_06752,Electronic
15548,Artista_06753,Country
11412,Artista_06754,Rock
9703,Artista_06755,Latin
6866,Artista_06756,Jazz
806,Artista_06757,Rock
14964,Artista_06758,Country
17230,Artista_06759,Electronic
23774,Artista_06760,Hip-Hop
387,Artista_06761,Folk
20338,Artista_06762,Pop
8213,Artista_06763,Latin
22749,Artista_06764,Rock
17936,Artista_06765,Electronic
24622,Artista_06766,Folk
14328,Artista_06767,Folk
19866,Artista_06768,Pop
12965,Artista_06769,Country
1035,Artista_06770,Pop
13080,Artista_06771,Jazz
3183,Artista_06772,Pop
6837,Artista_06773,Country
18282,Artista_06774,Folk
19845,Artista_06775,Latin
11241,Artista_06776,Rock
12188,Artista_06777,Latin
23241,Artista_06778,Electronic
2636,Artista_06779,Folk
5974,Artista_06780,Electronic
19414,Artista_06781,Rock
18230,Artista_06782,Rock
8834,Artista_06783,Electronic
11343,Artista_06784,Hip-Hop
7947,Artista_06785,Jazz
9474,Artista_06786,Rock
20387,Artista_06787,Country
10430,Artista_06788,Pop
5421,Artista_06789,Hip-Hop
20016,Artista_06790,Folk
8783,Artista_06791,Electronic
4807,Artista_06792,Rock
6114,Artista_06793,Electronic
17884,Artista_06794,Jazz
15641,Artista_06795,Latin
23155,Artista_06796,Jazz
5853,Artista_06797,Hip-Hop
17868,Artista_06798,Hip-Hop
9819,Artista_06799,Country
22927,Artista_06800,Electronic
12760,Artista_06801,Hip-Hop
16195,Artista_06802,Latin
2405,Artista_06803,Latin
431,Artista_06804,Hip-Hop
15449,Artista_06805,Pop
7225,Artista_06806,Hip-Hop
8596,Artista_06807,Country
19408,Artista_06808,Rock
16438,Artista_06809,Country
4746,Artista_06810,Hip-Hop
8737,Artista_06811,Rock
22002,Artista_06812,Folk
18476,Artista_06813,Electronic
13274,Artista_06814,Hip-Hop
8650,Artista_06815,Folk
14874,Artista_06816,Latin
13652,Artista_06817,Folk
11384,Artista_06818,Jazz
1641,Artista_06819,Folk
21688,Artista_06820,Rock
14282,Artista_06821,Pop
23882,Artista_06822,Hip-Hop
1162,Artista_06823,Rock
8664,Artista_06824,Jazz
22294,Artista_06825,Folk
9530,Artista_06826,Electronic
22905,Artista_06827,Hip-Hop
12178,Artista_06828,Hip-Hop
385,Artista_06829,Jazz
20899,Artista_06830,Folk
1838,Artista_06831,Country
24830,Artista_06832,Hip-Hop
23733,Artista_06833,Country
3583,Artista_06834,Rock
24282,Artista_06835,Folk
12660,Artista_06836,Jazz
8206,Artista_06837,Pop
4975,Artista_06838,Electronic
22419,Artista_06839,Country
1810,Artista_06840,Country
17499,Artista_06841,Pop
24244,Artista_06842,Rock
10435,Artista_06843,Hip-Hop
10724,Artista_06844,Hip-Hop
13454,Artista_06845,Jazz
2179,Artista_06846,Rock
10690,Artista_06847,Hip-Hop
16560,Artista_06848,Electronic
13235,Artista_06849,Folk
3386,Artista_06850,Latin
23660,Artista_06851,Electronic
20240,Artista_06852,Folk
13779,Artista_06853,Electronic
11633,Artista_06854,Folk
22259,Artista_06855,Rock
1653,Artista_06856,Electronic
9481,Artista_06857,Folk
12854,Artista_06858,Country
23542,Artista_06859,Pop
9761,Artista_06860,Hip-Hop
19851,Artista_06861,Country
15018,Artista_06862,Country
22650,Artista_06863,Pop
21452,Artista_06864,Hip-Hop
20840,Artista_06865,Hip-Hop
6959,Artista_06866,Country
4135,Artista_06867,Latin
20935,Artista_06868,Country
17531,Artista_06869,Jazz
17115,Artista_06870,Country
19228,Artista_06871,Hip-Hop
13628,Artista_06872,Hip-Hop
12552,Artista_06873,Electronic
19911,Artista_06874,Folk
1352,Artista_06875,Latin
11793,Artista_06876,Hip-Hop
8787,Artista_06877,Country
23986,Artista_06878,Folk
23880,Artista_06879,Latin
10596,Artista_06880,Country
17062,Artista_06881,Folk
2956,Artista_06882,Latin
17556,Artista_06883,Latin
3363,Artista_06884,Rock
24521,Artista_06885,Latin
17539,Artista_06886,Folk
13108,Artista_06887,Rock
1382,Artista_06888,Folk
20052,Artista_06889,Folk
13429,Artista_06890,Rock
6059,Artista_06891,Hip-Hop
13209,Artista_06892,Country
24936,Artista_06893,Country
2029,Artista_06894,Hip-Hop
8607,Artista_06895,Hip-Hop
7066,Artista_06896,Jazz
21161,Artista_06897,Electronic
3499,Artista_06898,Folk
15068,Artista_06899,Country
21295,Artista_06900,Country
21332,Artista_06901,Latin
3593,Artista_06902,Hip-Hop
23909,Artista_06903,Country
20792,Artista_06904,Latin
550,Artista_06905,Folk
21265,Artista_06906,Hip-Hop
16284,Artista_06907,Pop
716,Artista_06908,Country
3176,Artista_06909,Country
17047,Artista_06910,Electronic
13991,Artista_06911,Latin
17874,Artista_06912,Electronic
23931,Artista_06913,Country
13052,Artista_06914,Rock
3212,Artista_06915,Latin
188,Artista_06916,Latin
13388,Artista_06917,Folk
5548,Artista_06918,Pop
7195,Artista_06919,Electronic
4236,Artista_06920,Electronic
13745,Artista_06921,Jazz
17346,Artista_06922,Country
2652,Artista_06923,Latin
17955,Artista_06924,Hip-Hop
5522,Artista_06925,Jazz
1061,Artista_06926,Jazz
20613,Artista_06927,Country
21135,Artista_06928,Jazz
10166,Artista_06929,Rock
2450,Artista_06930,Latin
16911,Artista_06931,Folk
12715,Artista_06932,Electronic
16321,Artista_06933,Hip-Hop
16484,Artista_06934,Electronic
2803,Artista_06935,Hip-Hop
10755,Artista_06936,Jazz
4350,Artista_06937,Rock
9806,Artista_06938,Jazz
12431,Artista_06939,Electronic
17116,Artista_06940,Rock
3289,Artista_06941,Electronic
18758,Artista_06942,Electronic
18958,Artista_06943,Latin
9161,Artista_06944,Jazz
23754,Artista_06945,Country
9389,Artista_06946,Electronic
17143,Artista_06947,Country
14718,Artista_06948,Rock
4588,Artista_06949,Electronic
10760,Artista_06950,Country
17316,Artista_06951,Latin
3405,Artista_06952,Electronic
1039,Artista_06953,Country
4150,Artista_06954,Pop
2977,Artista_06955,Jazz
16952,Artista_06956,Latin
2462,Artista_06957,Rock
3054,Artista_06958,Country
19147,Artista_06959,Latin
15715,Artista_06960,Latin
17026,Artista_06961,Latin
12626,Artista_06962,Folk
11630,Artista_06963,Electronic
22788,Artista_06964,Jazz
4031,Artista_06965,Latin
13603,Artista_06966,Rock
22884,Artista_06967,Latin
5417,Artista_06968,Pop
12969,Artista_06969,Latin
17864,Artista_06970,Country
19815,Artista_06971,Rock
7665,Artista_06972,Jazz
24229,Artista_06973,Rock
12807,Artista_06974,Rock
5635,Artista_06975,Latin
7431,Artista_06976,Pop
7250,Artista_06977,Latin
11659,Artista_06978,Pop
20653,Artista_06979,Country
16670,Artista_06980,Folk
6369,Artista_06981,Electronic
22755,Artista_06982,Country
18719,Artista_06983,Pop
10600,Artista_06984,Electronic
19153,Artista_06985,Latin
13290,Artista_06986,Jazz
24582,Artista_06987,Rock
1585,Artista_06988,Latin
6377,Artista_06989,Jazz
5387,Artista_06990,Folk
24481,Artista_06991,Latin
958,Artista_06992,Hip-Hop
11813,Artista_06993,Pop
13472,Artista_06994,Folk
13559,Artista_06995,Country
8416,Artista_06996,Country
6060,Artista_06997,Rock
23677,Artista_06998,Rock
3124,Artista_06999,Country
6175,Artista_07000,Pop
9144,Artista_07001,Hip-Hop
227,Artista_07002,Electronic
17701,Artista_07003,Electronic
2683,Artista_07004,Folk
10325,Artista_07005,Jazz
21281,Artista_07006,Electronic
7346,Artista_07007,Pop
8458,Artista_07008,Jazz
13753,Artista_07009,Country
7138,Artista_07010,Country
18417,Artista_07011,Pop
11353,Artista_07012,Folk
1948,Artista_07013,Folk
19901,Artista_07014,Hip-Hop
1466,Artista_07015,Rock
15902,Artista_07016,Latin
21049,Artista_07017,Electronic
15058,Artista_07018,Electronic
3781,Artista_07019,Latin
17402,Artista_07020,Folk
2355,Artista_07021,Country
18386,Artista_07022,Rock
9202,Artista_07023,Hip-Hop
8306,Artista_07024,Jazz
23998,Artista_07025,Country
18512,Artista_07026,Folk
6755,Artista_07027,Electronic
6552,Artista_07028,Pop
10261,Artista_07029,Country
24476,Artista_07030,Hip-Hop
76,Artista_07031,Rock
6678,Artista_07032,Electronic
9901,Artista_07033,Folk
15748,Artista_07034,Hip-Hop
809,Artista_07035,Electronic
9056,Artista_07036,Jazz
8391,Artista_07037,Hip-Hop
1060,Artista_07038,Latin
5917,Artista_07039,Country
18348,Artista_07040,Latin
6118,Artista_07041,Pop
9431,Artista_07042,Latin
2577,Artista_07043,Jazz
10074,Artista_07044,Jazz
6993,Artista_07045,Pop
20654,Artista_07046,Jazz
6660,Artista_07047,Electronic
10212,Artista_07048,Pop
21712,Artista_07049,Latin
22463,Artista_07050,Jazz
5872,Artista_07051,Hip-Hop
10378,Artista_07052,Latin
18557,Artista_07053,Pop
12692,Artista_07054,Hip-Hop
18402,Artista_07055,Country
22212,Artista_07056,Rock
5430,Artista_07057,Pop
3061,Artista_07058,Hip-Hop
4599,Artista_07059,Pop
18099,Artista_07060,Hip-Hop
24117,Artista_07061,Electronic
19917,Artista_07062,Electronic
21443,Artista_07063,Rock
17887,Artista_07064,Jazz
47,Artista_07065,Folk
24171,Artista_07066,Jazz
3508,Artista_07067,Hip-Hop
23023,Artista_07068,Electronic
2523,Artista_07069,Jazz
9049,Artista_07070,Jazz
7477,Artista_07071,Folk
7210,Artista_07072,Latin
18431,Artista_07073,Latin
17851,Artista_07074,Electronic
21923,Artista_07075,Folk
22037,Artista_07076,Folk
4649,Artista_07077,Hip-Hop
13823,Artista_07078,Jazz
229,Artista_07079,Latin
10157,Artista_07080,Folk
19826,Artista_07081,Latin
17698,Artista_07082,Rock
13053,Artista_07083,Latin
10210,Artista_07084,Jazz
18114,Artista_07085,Electronic
19633,Artista_07086,Electronic
8056,Artista_07087,Folk
7519,Artista_07088,Electronic
12184,Artista_07089,Latin
18249,Artista_07090,Electronic
5783,Artista_07091,Rock
18022,Artista_07092,Country
6014,Artista_07093,Pop
2407,Artista_07094,Rock
5781,Artista_07095,Electronic
8517,Artista_07096,Jazz
3388,Artista_07097,Hip-Hop
4675,Artista_07098,Pop
8963,Artista_07099,Pop
2436,Artista_07100,Hip-Hop
14019,Artista_07101,Hip-Hop
13832,Artista_07102,Folk
10285,Artista_07103,Folk
5479,Artista_07104,Pop
22488,Artista_07105,Pop
6534,Artista_07106,Hip-Hop
24985,Artista_07107,Jazz
21793,Artista_07108,Folk
15888,Artista_07109,Country
3908,Artista_07110,Country
9954,Artista_07111,Jazz
4121,Artista_07112,Pop
12997,Artista_07113,Country
116,Artista_07114,Hip-Hop
8935,Artista_07115,Hip-Hop
8279,Artista_07116,Folk
20957,Artista_07117,Country
2599,Artista_07118,Electronic
4269,Artista_07119,Hip-Hop
24255,Artista_07120,Country
434,Artista_07121,Latin
14790,Artista_07122,Pop
1954,Artista_07123,Rock
4326,Artista_07124,Folk
5738,Artista_07125,Jazz
10218,Artista_07126,Rock
18520,Artista_07127,Jazz
5511,Artista_07128,Folk
20759,Artista_07129,Electronic
1818,Artista_07130,Country
7344,Artista_07131,Hip-Hop
11046,Artista_07132,Latin
17476,Artista_07133,Folk
65,Artista_07134,Latin
12816,Artista_07135,Electronic
2335,Artista_07136,Jazz
1654,Artista_07137,Hip-Hop
5663,Artista_07138,Electronic
10883,Artista_07139,Rock
16288,Artista_07140,Jazz
6447,Artista_07141,Hip-Hop
24485,Artista_07142,Rock
22602,Artista_07143,Folk
3117,Artista_07144,Pop
2736,Artista_07145,Latin
12542,Artista_07146,Pop
174,Artista_07147,Jazz
5939,Artista_07148,Folk
13592,Artista_07149,Country
13942,Artista_07150,Latin
19644,Artista_07151,Latin
23520,Artista_07152,Latin
16050,Artista_07153,Jazz
17852,Artista_07154,Jazz
2922,Artista_07155,Country
16812,Artista_07156,Latin
4965,Artista_07157,Hip-Hop
19118,Artista_07158,Country
13709,Artista_07159,Latin
12559,Artista_07160,Latin
3487,Artista_07161,Jazz
16627,Artista_07162,Rock
18045,Artista_07163,Pop
552,Artista_07164,Pop
18380,Artista_07165,Country
251,Artista_07166,Folk
4017,Artista_07167,Jazz
10029,Artista_07168,Pop
20747,Artista_07169,Pop
4613,Artista_07170,Folk
4145,Artista_07171,Country
5541,Artista_07172,Electronic
16235,Artista_07173,Electronic
21046,Artista_07174,Country
19267,Artista_07175,Folk
15599,Artista_07176,Country
18701,Artista_07177,Latin
17503,Artista_07178,Jazz
6368,Artista_07179,Electronic
24137,Artista_07180,Rock
3872,Artista_07181,Country
1018,Artista_07182,Jazz
23638,Artista_07183,Country
10715,Artista_07184,Electronic
20420,Artista_07185,Electronic
18859,Artista_07186,Jazz
22806,Artista_07187,Hip-Hop
24875,Artista_07188,Electronic
11072,Artista_07189,Rock
5470,Artista_07190,Rock
10781,Artista_07191,Electronic
3719,Artista_07192,Rock
17505,Artista_07193,Country
14692,Artista_07194,Electronic
2565,Artista_07195,Jazz
9082,Artista_07196,Jazz
8883,Artista_07197,Folk
10948,Artista_07198,Pop
12080,Artista_07199,Hip-Hop
21010,Artista_07200,Folk
14712,Artista_07201,Country
14919,Artista_07202,Electronic
19618,Artista_07203,Electronic
689,Artista_07204,Latin
10667,Artista_07205,Latin
23309,Artista_07206,Pop
9584,Artista_07207,Latin
10229,Artista_07208,Latin
11648,Artista_07209,Folk
1044,Artista_07210,Jazz
10573,Artista_07211,Rock
15998,Artista_07212,Pop
18458,Artista_07213,Rock
7313,Artista_07214,Pop
20532,Artista_07215,Electronic
9385,Artista_07216,Rock
19314,Artista_07217,Pop
7202,Artista_07218,Folk
19294,Artista_07219,Rock
12773,Artista_07220,Latin
18510,Artista_07221,Country
8967,Artista_07222,Folk
18858,Artista_07223,Electronic
20026,Artista_07224,Jazz
22677,Artista_07225,Jazz
19466,Artista_07226,Latin
9166,Artista_07227,Latin
1182,Artista_07228,Jazz
14883,Artista_07229,Pop
7840,Artista_07230,Latin
23204,Artista_07231,Latin
3901,Artista_07232,Pop
486,Artista_07233,Country
13504,Artista_07234,Electronic
2679,Artista_07235,Latin
8730,Artista_07236,Rock
10636,Artista_07237,Jazz
11034,Artista_07238,Pop
12063,Artista_07239,Jazz
17409,Artista_07240,Rock
13846,Artista_07241,Hip-Hop
19691,Artista_07242,Country
10060,Artista_07243,Electronic
16281,Artista_07244,Country
9801,Artista_07245,Electronic
21416,Artista_07246,Pop
4012,Artista_07247,Electronic
9115,Artista_07248,Electronic
11740,Artista_07249,Electronic
9839,Artista_07250,Folk
10385,Artista_07251,Country
11420,Artista_07252,Latin
23578,Artista_07253,Electronic
8578,Artista_07254,Rock
22049,Artista_07255,Country
6120,Artista_07256,Country
10258,Artista_07257,Electronic
3541,Artista_07258,Electronic
13701,Artista_07259,Hip-Hop
927,Artista_07260,Pop
9659,Artista_07261,Rock
4311,Artista_07262,Jazz
4643,Artista_07263,Pop
2003,Artista_07264,Electronic
10559,Artista_07265,Country
23369,Artista_07266,Folk
9868,Artista_07267,Hip-Hop
13666,Artista_07268,Jazz
18081,Artista_07269,Electronic
12089,Artista_07270,Hip-Hop
10811,Artista_07271,Jazz
12274,Artista_07272,Electronic
24331,Artista_07273,Latin
4696,Artista_07274,Folk
855,Artista_07275,Hip-Hop
15622,Artista_07276,Rock
19541,Artista_07277,Country
9308,Artista_07278,Rock
21268,Artista_07279,Rock
24269,Artista_07280,Hip-Hop
12953,Artista_07281,Latin
14156,Artista_07282,Rock
19043,Artista_07283,Jazz
21303,Artista_07284,Jazz
21877,Artista_07285,Rock
10637,Artista_07286,Jazz
6247,Artista_07287,Folk
11656,Artista_07288,Country
9946,Artista_07289,Electronic
7928,Artista_07290,Hip-Hop
18591,Artista_07291,Pop
20924,Artista_07292,Jazz
7114,Artista_07293,Rock
16692,Artista_07294,Country
19251,Artista_07295,Rock
