id,artista_id,titulo,genero
29560,2758,Song Title 29560,Electronic
29561,23968,Song Title 29561,Rock
29562,8219,Song Title 29562,Pop
29563,7392,Song Title 29563,R&B
29564,3207,Song Title 29564,Indie
29565,3171,Song Title 29565,R&B
29566,21929,Song Title 29566,Rock
29567,22004,Song Title 29567,Hip-Hop
29568,14164,Song Title 29568,Jazz
29569,6092,Song Title 29569,Rock
29570,20684,Song Title 29570,Indie
29571,12878,Song Title 29571,R&B
29572,23178,Song Title 29572,Electronic
29573,647,Song Title 29573,Classical
29574,16193,Song Title 29574,Pop
29575,6957,Song Title 29575,Pop
29576,20101,Song Title 29576,R&B
29577,540,Song Title 29577,Classical
29578,70,Song Title 29578,Electronic
29579,20191,Song Title 29579,R&B
29580,21012,Song Title 29580,Pop
29581,21206,Song Title 29581,Hip-Hop
29582,3503,Song Title 29582,Electronic
29583,6426,Song Title 29583,Rock
29584,16158,Song Title 29584,R&B
29585,11197,Song Title 29585,Electronic
29586,19121,Song Title 29586,Electronic
29587,14969,Song Title 29587,Classical
29588,24568,Song Title 29588,R&B
29589,3999,Song Title 29589,Classical
29590,17606,Song Title 29590,Metal
29591,11320,Song Title 29591,Jazz
29592,13402,Song Title 29592,Classical
29593,13532,Song Title 29593,Hip-Hop
29594,11588,Song Title 29594,Metal
29595,21414,Song Title 29595,Classical
29596,21203,Song Title 29596,Electronic
29597,300,Song Title 29597,R&B
29598,23506,Song Title 29598,Electronic
29599,3492,Song Title 29599,Electronic
29600,12527,Song Title 29600,Metal
29601,5563,Song Title 29601,Metal
29602,16822,Song Title 29602,Hip-Hop
29603,3982,Song Title 29603,Hip-Hop
29604,20435,Song Title 29604,Rock
29605,1871,Song Title 29605,Pop
29606,23548,Song Title 29606,R&B
29607,4489,Song Title 29607,Classical
29608,19687,Song Title 29608,Hip-Hop
29609,251,Song Title 29609,R&B
29610,10126,Song Title 29610,Indie
29611,14685,Song Title 29611,Rock
29612,24756,Song Title 29612,Indie
29613,9749,Song Title 29613,Classical
29614,21565,Song Title 29614,R&B
29615,15166,Song Title 29615,Pop
29616,18010,Song Title 29616,Classical
29617,13335,Song Title 29617,Electronic
29618,15801,Song Title 29618,Indie
29619,8148,Song Title 29619,Rock
29620,21262,Song Title 29620,Jazz
29621,20058,Song Title 29621,Classical
29622,8631,Song Title 29622,Hip-Hop
29623,23756,Song Title 29623,Indie
29624,9175,Song Title 29624,Metal
29625,11664,Song Title 29625,Hip-Hop
29626,10584,Song Title 29626,Electronic
29627,11426,Song Title 29627,Hip-Hop
29628,3995,Song Title 29628,Indie
29629,24691,Song Title 29629,Indie
29630,23964,Song Title 29630,Pop
29631,862,Song Title 29631,Hip-Hop
29632,12294,Song Title 29632,Electronic
29633,15701,Song Title 29633,Electronic
29634,24892,Song Title 29634,Rock
29635,18701,Song Title 29635,Rock
29636,21537,Song Title 29636,R&B
29637,1677,Song Title 29637,Electronic
29638,8055,Song Title 29638,Classical
29639,3207,Song Title 29639,Metal
29640,971,Song Title 29640,Jazz
29641,5399,Song Title 29641,Metal
29642,18521,Song Title 29642,Pop
29643,12972,Song Title 29643,Pop
29644,929,Song Title 29644,Classical
29645,20675,Song Title 29645,Pop
29646,22276,Song Title 29646,Electronic
29647,24243,Song Title 29647,Electronic
29648,3266,Song Title 29648,Hip-Hop
29649,18671,Song Title 29649,R&B
29650,11414,Song Title 29650,Pop
29651,22419,Song Title 29651,Jazz
29652,8249,Song Title 29652,Jazz
29653,22740,Song Title 29653,Electronic
29654,9303,Song Title 29654,Classical
29655,10429,Song Title 29655,Electronic
29656,23180,Song Title 29656,Rock
29657,18560,Song Title 29657,Classical
29658,11694,Song Title 29658,Metal
29659,19414,Song Title 29659,Pop
29660,19169,Song Title 29660,Rock
29661,2477,Song Title 29661,R&B
29662,2708,Song Title 29662,R&B
29663,3049,Song Title 29663,Hip-Hop
29664,13785,Song Title 29664,Electronic
29665,735,Song Title 29665,Electronic
29666,2667,Song Title 29666,Hip-Hop
29667,6945,Song Title 29667,Electronic
29668,23325,Song Title 29668,Hip-Hop
29669,7585,Song Title 29669,Indie
29670,7308,Song Title 29670,Metal
29671,2348,Song Title 29671,Pop
29672,6459,Song Title 29672,Jazz
29673,13708,Song Title 29673,Metal
29674,13054,Song Title 29674,Metal
29675,363,Song Title 29675,Hip-Hop
29676,23072,Song Title 29676,Classical
29677,15284,Song Title 29677,Metal
29678,6548,Song Title 29678,Jazz
29679,9702,Song Title 29679,R&B
29680,2781,Song Title 29680,R&B
29681,19841,Song Title 29681,Electronic
29682,6494,Song Title 29682,Pop
29683,24924,Song Title 29683,Classical
29684,1143,Song Title 29684,Metal
29685,18517,Song Title 29685,Pop
29686,17420,Song Title 29686,Indie
29687,23199,Song Title 29687,Jazz
29688,12866,Song Title 29688,Indie
29689,3239,Song Title 29689,Indie
29690,16385,Song Title 29690,Pop
29691,12666,Song Title 29691,Hip-Hop
29692,6974,Song Title 29692,Indie
29693,6783,Song Title 29693,Electronic
29694,24017,Song Title 29694,Hip-Hop
29695,24019,Song Title 29695,Pop
29696,23461,Song Title 29696,Hip-Hop
29697,7304,Song Title 29697,Hip-Hop
29698,2175,Song Title 29698,Indie
29699,7812,Song Title 29699,Electronic
29700,9564,Song Title 29700,Pop
29701,9457,Song Title 29701,Rock
29702,9201,Song Title 29702,Indie
29703,2453,Song Title 29703,Metal
29704,11502,Song Title 29704,Classical
29705,10813,Song Title 29705,Pop
29706,15053,Song Title 29706,Rock
29707,5808,Song Title 29707,Rock
29708,8818,Song Title 29708,Pop
29709,7568,Song Title 29709,Pop
29710,11391,Song Title 29710,R&B
29711,17821,Song Title 29711,Indie
29712,19838,Song Title 29712,Electronic
29713,10083,Song Title 29713,Pop
29714,1757,Song Title 29714,Metal
29715,9061,Song Title 29715,Pop
29716,20048,Song Title 29716,Indie
29717,4385,Song Title 29717,Metal
29718,2800,Song Title 29718,Jazz
29719,16428,Song Title 29719,Rock
29720,874,Song Title 29720,Rock
29721,12295,Song Title 29721,Pop
29722,39,Song Title 29722,Hip-Hop
29723,19897,Song Title 29723,Rock
29724,21472,Song Title 29724,Electronic
29725,13724,Song Title 29725,Indie
29726,5455,Song Title 29726,Rock
29727,8047,Song Title 29727,Classical
29728,20417,Song Title 29728,Rock
29729,3607,Song Title 29729,Metal
29730,23122,Song Title 29730,Metal
29731,919,Song Title 29731,Indie
29732,18610,Song Title 29732,Pop
29733,5472,Song Title 29733,Jazz
29734,15677,Song Title 29734,Jazz
29735,5480,Song Title 29735,Rock
29736,9593,Song Title 29736,Rock
29737,13202,Song Title 29737,Pop
29738,21250,Song Title 29738,Pop
29739,8731,Song Title 29739,Hip-Hop
29740,279,Song Title 29740,Indie
29741,24228,Song Title 29741,Rock
29742,4075,Song Title 29742,R&B
29743,7212,Song Title 29743,R&B
29744,382,Song Title 29744,Pop
29745,12453,Song Title 29745,R&B
29746,20346,Song Title 29746,Rock
29747,16356,Song Title 29747,Jazz
29748,21958,Song Title 29748,Jazz
29749,24318,Song Title 29749,Hip-Hop
29750,23977,Song Title 29750,Pop
29751,17144,Song Title 29751,Hip-Hop
29752,7109,Song Title 29752,Pop
29753,15229,Song Title 29753,Rock
29754,8104,Song Title 29754,Classical
29755,20903,Song Title 29755,Indie
29756,6153,Song Title 29756,Jazz
29757,1887,Song Title 29757,Electronic
29758,17197,Song Title 29758,Pop
29759,3395,Song Title 29759,Metal
29760,22130,Song Title 29760,Indie
29761,21011,Song Title 29761,Indie
29762,2326,Song Title 29762,Hip-Hop
29763,16627,Song Title 29763,Metal
29764,5763,Song Title 29764,Electronic
29765,2626,Song Title 29765,Hip-Hop
29766,1089,Song Title 29766,Electronic
29767,23751,Song Title 29767,Rock
29768,16187,Song Title 29768,Jazz
29769,17860,Song Title 29769,R&B
29770,18414,Song Title 29770,Jazz
29771,7297,Song Title 29771,Classical
29772,95,Song Title 29772,Metal
29773,19778,Song Title 29773,Electronic
29774,22996,Song Title 29774,Indie
29775,20893,Song Title 29775,Indie
29776,12915,Song Title 29776,Metal
29777,24796,Song Title 29777,Pop
29778,10376,Song Title 29778,Electronic
29779,23899,Song Title 29779,Pop
29780,4460,Song Title 29780,Electronic
29781,24486,Song Title 29781,Classical
29782,24187,Song Title 29782,Rock
29783,22861,Song Title 29783,Hip-Hop
29784,612,Song Title 29784,Pop
29785,1463,Song Title 29785,Indie
29786,17795,Song Title 29786,Jazz
29787,15562,Song Title 29787,Pop
29788,17171,Song Title 29788,Hip-Hop
29789,20840,Song Title 29789,Metal
29790,7109,Song Title 29790,Jazz
29791,10459,Song Title 29791,Classical
29792,22527,Song Title 29792,Electronic
29793,7514,Song Title 29793,R&B
29794,7664,Song Title 29794,Jazz
29795,23418,Song Title 29795,Indie
29796,22625,Song Title 29796,Classical
29797,20836,Song Title 29797,Jazz
29798,19238,Song Title 29798,Pop
29799,4866,Song Title 29799,Electronic
29800,4419,Song Title 29800,R&B
29801,7579,Song Title 29801,Jazz
29802,18526,Song Title 29802,R&B
29803,13707,Song Title 29803,Rock
29804,8382,Song Title 29804,Pop
29805,1197,Song Title 29805,Classical
29806,16095,Song Title 29806,Classical
29807,12343,Song Title 29807,Jazz
29808,9481,Song Title 29808,Rock
29809,21181,Song Title 29809,Classical
29810,779,Song Title 29810,Jazz
29811,7422,Song Title 29811,Jazz
29812,14198,Song Title 29812,Pop
29813,18765,Song Title 29813,Metal
29814,1267,Song Title 29814,R&B
29815,9076,Song Title 29815,Metal
29816,8832,Song Title 29816,Hip-Hop
29817,19539,Song Title 29817,Metal
29818,5035,Song Title 29818,Metal
29819,20282,Song Title 29819,Metal
29820,20204,Song Title 29820,Pop
29821,16068,Song Title 29821,Indie
29822,8010,Song Title 29822,Indie
29823,1480,Song Title 29823,Jazz
29824,6511,Song Title 29824,Classical
29825,19300,Song Title 29825,Indie
29826,21003,Song Title 29826,Indie
29827,8886,Song Title 29827,Pop
29828,24495,Song Title 29828,Jazz
29829,18691,Song Title 29829,R&B
29830,10534,Song Title 29830,Indie
29831,1030,Song Title 29831,Electronic
29832,16194,Song Title 29832,Pop
29833,21650,Song Title 29833,Metal
29834,10579,Song Title 29834,Indie
29835,10677,Song Title 29835,Jazz
29836,20851,Song Title 29836,Indie
29837,7709,Song Title 29837,Rock
29838,13394,Song Title 29838,Classical
29839,7521,Song Title 29839,Pop
29840,4077,Song Title 29840,Metal
29841,24206,Song Title 29841,Pop
29842,6333,Song Title 29842,Classical
29843,9076,Song Title 29843,Pop
29844,6008,Song Title 29844,Electronic
29845,14390,Song Title 29845,Jazz
29846,20606,Song Title 29846,Classical
29847,3797,Song Title 29847,Rock
29848,21892,Song Title 29848,Metal
29849,23570,Song Title 29849,Classical
29850,3691,Song Title 29850,Jazz
29851,8382,Song Title 29851,Hip-Hop
29852,24535,Song Title 29852,Indie
29853,13772,Song Title 29853,Jazz
29854,20016,Song Title 29854,R&B
29855,4430,Song Title 29855,Metal
29856,8127,Song Title 29856,Jazz
29857,9118,Song Title 29857,Classical
29858,13166,Song Title 29858,Jazz
29859,6377,Song Title 29859,Hip-Hop
29860,1735,Song Title 29860,Jazz
29861,8518,Song Title 29861,Metal
29862,5418,Song Title 29862,Rock
29863,2874,Song Title 29863,Rock
29864,18849,Song Title 29864,Electronic
29865,755,Song Title 29865,Jazz
29866,19194,Song Title 29866,Metal
29867,18853,Song Title 29867,Indie
29868,21376,Song Title 29868,Electronic
29869,23617,Song Title 29869,Hip-Hop
29870,6720,Song Title 29870,Rock
29871,18945,Song Title 29871,Indie
29872,16526,Song Title 29872,Rock
29873,4476,Song Title 29873,R&B
29874,13254,Song Title 29874,Hip-Hop
29875,12933,Song Title 29875,Classical
29876,14813,Song Title 29876,Jazz
29877,20590,Song Title 29877,Pop
29878,14127,Song Title 29878,Indie
29879,18785,Song Title 29879,R&B
29880,20737,Song Title 29880,Jazz
29881,16012,Song Title 29881,Rock
29882,21712,Song Title 29882,Electronic
29883,3298,Song Title 29883,Metal
29884,4449,Song Title 29884,Hip-Hop
29885,20442,Song Title 29885,Rock
29886,16990,Song Title 29886,Jazz
29887,5196,Song Title 29887,Rock
29888,22270,Song Title 29888,Pop
29889,4102,Song Title 29889,Metal
29890,17195,Song Title 29890,Indie
29891,1030,Song Title 29891,Classical
29892,6515,Song Title 29892,Jazz
29893,21125,Song Title 29893,Jazz
29894,5421,Song Title 29894,Metal
29895,6394,Song Title 29895,Classical
29896,5787,Song Title 29896,Rock
29897,16933,Song Title 29897,Pop
29898,20388,Song Title 29898,Rock
29899,15971,Song Title 29899,Electronic
29900,5629,Song Title 29900,Electronic
29901,3611,Song Title 29901,Metal
29902,18520,Song Title 29902,Rock
29903,19934,Song Title 29903,Classical
29904,312,Song Title 29904,Hip-Hop
29905,1346,Song Title 29905,Pop
29906,5616,Song Title 29906,R&B
29907,3407,Song Title 29907,Rock
29908,14807,Song Title 29908,Classical
29909,24050,Song Title 29909,Indie
29910,15334,Song Title 29910,R&B
29911,23597,Song Title 29911,Indie
29912,15455,Song Title 29912,Classical
29913,7135,Song Title 29913,Metal
29914,11192,Song Title 29914,Rock
29915,18426,Song Title 29915,Indie
29916,16501,Song Title 29916,Rock
29917,23529,Song Title 29917,Classical
29918,17395,Song Title 29918,R&B
29919,5739,Song Title 29919,Electronic
29920,15798,Song Title 29920,Pop
29921,14265,Song Title 29921,Jazz
29922,21829,Song Title 29922,Classical
29923,12960,Song Title 29923,Classical
29924,17200,Song Title 29924,Classical
29925,12828,Song Title 29925,Pop
29926,13585,Song Title 29926,Jazz
29927,8387,Song Title 29927,Jazz
29928,11359,Song Title 29928,Pop
29929,15010,Song Title 29929,Electronic
29930,3461,Song Title 29930,Jazz
29931,4193,Song Title 29931,Rock
29932,17824,Song Title 29932,Rock
29933,986,Song Title 29933,Classical
29934,22425,Song Title 29934,Jazz
29935,21978,Song Title 29935,Jazz
29936,8204,Song Title 29936,Jazz
29937,8591,Song Title 29937,Jazz
29938,24822,Song Title 29938,Indie
29939,6783,Song Title 29939,Metal
29940,10760,Song Title 29940,Metal
29941,5282,Song Title 29941,R&B
29942,21825,Song Title 29942,R&B
29943,21332,Song Title 29943,Electronic
29944,11591,Song Title 29944,Indie
29945,2366,Song Title 29945,Electronic
29946,10406,Song Title 29946,Pop
29947,11910,Song Title 29947,Jazz
29948,317,Song Title 29948,Rock
29949,15259,Song Title 29949,Classical
29950,20722,Song Title 29950,Hip-Hop
29951,8534,Song Title 29951,Classical
29952,22602,Song Title 29952,Jazz
29953,3387,Song Title 29953,Indie
29954,4330,Song Title 29954,Jazz
29955,3082,Song Title 29955,Electronic
29956,5958,Song Title 29956,Rock
29957,13294,Song Title 29957,Metal
29958,8654,Song Title 29958,Electronic
29959,14964,Song Title 29959,Classical
29960,11004,Song Title 29960,Electronic
29961,23773,Song Title 29961,Pop
29962,6264,Song Title 29962,R&B
29963,18345,Song Title 29963,Electronic
29964,18905,Song Title 29964,Metal
29965,4114,Song Title 29965,R&B
29966,3529,Song Title 29966,R&B
29967,23884,Song Title 29967,Metal
29968,2442,Song Title 29968,Classical
29969,4158,Song Title 29969,Hip-Hop
29970,10396,Song Title 29970,R&B
29971,12970,Song Title 29971,Indie
29972,13610,Song Title 29972,Rock
29973,4475,Song Title 29973,Pop
29974,10980,Song Title 29974,Pop
29975,17987,Song Title 29975,Rock
29976,22550,Song Title 29976,Rock
29977,12211,Song Title 29977,Metal
29978,13642,Song Title 29978,Pop
29979,22925,Song Title 29979,R&B
29980,9860,Song Title 29980,Indie
29981,9247,Song Title 29981,Electronic
29982,1044,Song Title 29982,Indie
29983,362,Song Title 29983,Electronic
29984,7731,Song Title 29984,Pop
29985,24537,Song Title 29985,Classical
29986,15155,Song Title 29986,Electronic
29987,5207,Song Title 29987,Indie
29988,10271,Song Title 29988,Classical
29989,6156,Song Title 29989,Indie
29990,1099,Song Title 29990,Hip-Hop
29991,11778,Song Title 29991,Hip-Hop
29992,5493,Song Title 29992,Classical
29993,3776,Song Title 29993,Electronic
29994,23874,Song Title 29994,Electronic
29995,10557,Song Title 29995,Classical
29996,14752,Song Title 29996,Indie
29997,15296,Song Title 29997,R&B
29998,18818,Song Title 29998,Classical
29999,8707,Song Title 29999,Metal
30000,6295,Song Title 30000,Rock
30001,10212,Song Title 30001,Electronic
30002,6372,Song Title 30002,Electronic
30003,8692,Song Title 30003,Rock
30004,6552,Song Title 30004,R&B
30005,2683,Song Title 30005,Jazz
30006,3565,Song Title 30006,Hip-Hop
30007,21010,Song Title 30007,Metal
30008,10555,Song Title 30008,Rock
30009,22849,Song Title 30009,Rock
30010,14617,Song Title 30010,Jazz
30011,16111,Song Title 30011,Pop
30012,693,Song Title 30012,Electronic
30013,3900,Song Title 30013,Rock
30014,15992,Song Title 30014,Electronic
30015,23163,Song Title 30015,Electronic
30016,8267,Song Title 30016,Rock
30017,7619,Song Title 30017,Metal
30018,3592,Song Title 30018,Rock
30019,22802,Song Title 30019,Metal
30020,20420,Song Title 30020,Electronic
30021,16166,Song Title 30021,Hip-Hop
30022,18920,Song Title 30022,Pop
30023,133,Song Title 30023,Metal
30024,11124,Song Title 30024,Classical
30025,13101,Song Title 30025,Pop
30026,9642,Song Title 30026,R&B
30027,8181,Song Title 30027,Metal
30028,6305,Song Title 30028,Jazz
30029,16765,Song Title 30029,Electronic
30030,1197,Song Title 30030,Metal
30031,12743,Song Title 30031,Electronic
30032,12864,Song Title 30032,Pop
30033,1517,Song Title 30033,Rock
30034,21024,Song Title 30034,Jazz
30035,5081,Song Title 30035,R&B
30036,22794,Song Title 30036,Indie
30037,11809,Song Title 30037,Jazz
30038,17220,Song Title 30038,Indie
30039,14111,Song Title 30039,Rock
30040,9178,Song Title 30040,R&B
30041,4116,Song Title 30041,Pop
30042,4995,Song Title 30042,Pop
30043,4944,Song Title 30043,Classical
30044,774,Song Title 30044,Metal
30045,9151,Song Title 30045,Rock
30046,4085,Song Title 30046,Indie
30047,15011,Song Title 30047,Pop
30048,13375,Song Title 30048,R&B
30049,12078,Song Title 30049,Electronic
30050,5837,Song Title 30050,Metal
30051,14495,Song Title 30051,Jazz
30052,5956,Song Title 30052,Hip-Hop
30053,21391,Song Title 30053,Metal
30054,3410,Song Title 30054,Metal
30055,3396,Song Title 30055,Metal
30056,14912,Song Title 30056,Rock
30057,12942,Song Title 30057,Electronic
30058,11278,Song Title 30058,Indie
30059,4178,Song Title 30059,Jazz
30060,15430,Song Title 30060,Electronic
30061,4560,Song Title 30061,Electronic
30062,15813,Song Title 30062,Jazz
30063,13727,Song Title 30063,Classical
30064,24135,Song Title 30064,Electronic
30065,1231,Song Title 30065,Metal
30066,8876,Song Title 30066,R&B
30067,7853,Song Title 30067,Hip-Hop
30068,4876,Song Title 30068,Rock
30069,20383,Song Title 30069,Indie
30070,1237,Song Title 30070,Rock
30071,409,Song Title 30071,Indie
30072,22219,Song Title 30072,R&B
30073,13498,Song Title 30073,Classical
30074,7281,Song Title 30074,Jazz
30075,7832,Song Title 30075,R&B
30076,16321,Song Title 30076,Jazz
30077,13280,Song Title 30077,Metal
30078,14514,Song Title 30078,Hip-Hop
30079,5470,Song Title 30079,Rock
30080,7915,Song Title 30080,R&B
30081,16341,Song Title 30081,Metal
30082,19995,Song Title 30082,Pop
30083,3916,Song Title 30083,Indie
30084,6768,Song Title 30084,Jazz
30085,6923,Song Title 30085,Hip-Hop
30086,462,Song Title 30086,Electronic
30087,12679,Song Title 30087,Electronic
30088,22033,Song Title 30088,Electronic
30089,18543,Song Title 30089,R&B
30090,6542,Song Title 30090,Indie
30091,1015,Song Title 30091,Jazz
30092,16619,Song Title 30092,Electronic
30093,15762,Song Title 30093,Pop
30094,6969,Song Title 30094,Classical
30095,7431,Song Title 30095,Hip-Hop
30096,19941,Song Title 30096,Rock
30097,22828,Song Title 30097,Electronic
30098,153,Song Title 30098,Electronic
30099,8347,Song Title 30099,Hip-Hop
30100,10492,Song Title 30100,Electronic
30101,6323,Song Title 30101,Jazz
30102,4712,Song Title 30102,Classical
30103,15660,Song Title 30103,Jazz
30104,8192,Song Title 30104,Hip-Hop
30105,11781,Song Title 30105,Pop
30106,7514,Song Title 30106,Hip-Hop
30107,21195,Song Title 30107,Hip-Hop
30108,9287,Song Title 30108,Classical
30109,16200,Song Title 30109,Electronic
30110,8007,Song Title 30110,Electronic
30111,20001,Song Title 30111,Jazz
30112,8905,Song Title 30112,Hip-Hop
30113,6314,Song Title 30113,Electronic
30114,11394,Song Title 30114,Metal
30115,9713,Song Title 30115,R&B
30116,14932,Song Title 30116,Indie
30117,15369,Song Title 30117,Electronic
30118,23541,Song Title 30118,Metal
30119,19067,Song Title 30119,R&B
30120,10493,Song Title 30120,Indie
30121,3266,Song Title 30121,Classical
30122,14357,Song Title 30122,Pop
30123,5556,Song Title 30123,Hip-Hop
30124,489,Song Title 30124,R&B
30125,21020,Song Title 30125,Hip-Hop
30126,5551,Song Title 30126,Indie
30127,21234,Song Title 30127,Jazz
30128,9874,Song Title 30128,Metal
30129,716,Song Title 30129,Rock
30130,14448,Song Title 30130,Hip-Hop
30131,20678,Song Title 30131,R&B
30132,14686,Song Title 30132,Classical
30133,24343,Song Title 30133,Metal
30134,11821,Song Title 30134,Classical
30135,216,Song Title 30135,Jazz
30136,5902,Song Title 30136,Rock
30137,13394,Song Title 30137,Electronic
30138,19475,Song Title 30138,Jazz
30139,21384,Song Title 30139,Indie
30140,9394,Song Title 30140,Metal
30141,15190,Song Title 30141,Classical
30142,12116,Song Title 30142,Pop
30143,5823,Song Title 30143,Rock
30144,10385,Song Title 30144,Rock
30145,1957,Song Title 30145,Electronic
30146,8560,Song Title 30146,Hip-Hop
30147,10672,Song Title 30147,Pop
30148,16354,Song Title 30148,Rock
30149,63,Song Title 30149,Classical
30150,18464,Song Title 30150,Rock
30151,8566,Song Title 30151,R&B
30152,11894,Song Title 30152,Pop
30153,12488,Song Title 30153,Metal
30154,2677,Song Title 30154,Hip-Hop
30155,8370,Song Title 30155,Indie
30156,19913,Song Title 30156,Pop
30157,23166,Song Title 30157,R&B
30158,12350,Song Title 30158,Electronic
30159,4104,Song Title 30159,Indie
30160,13620,Song Title 30160,Jazz
30161,12349,Song Title 30161,R&B
30162,21090,Song Title 30162,Jazz
30163,4475,Song Title 30163,Jazz
30164,8426,Song Title 30164,Metal
30165,16597,Song Title 30165,Pop
30166,7799,Song Title 30166,Metal
30167,4712,Song Title 30167,Electronic
30168,1734,Song Title 30168,Electronic
30169,16743,Song Title 30169,Pop
30170,16625,Song Title 30170,Metal
30171,22153,Song Title 30171,Jazz
30172,10347,Song Title 30172,Metal
30173,5488,Song Title 30173,R&B
30174,7692,Song Title 30174,Jazz
30175,14067,Song Title 30175,Rock
30176,2762,Song Title 30176,Electronic
30177,23506,Song Title 30177,Rock
30178,14933,Song Title 30178,Jazz
30179,6299,Song Title 30179,Classical
30180,24808,Song Title 30180,Indie
30181,22833,Song Title 30181,Electronic
30182,6771,Song Title 30182,Classical
30183,487,Song Title 30183,Hip-Hop
30184,16591,Song Title 30184,Jazz
30185,21093,Song Title 30185,Indie
30186,18719,Song Title 30186,Pop
30187,7395,Song Title 30187,Classical
30188,20834,Song Title 30188,Rock
30189,4689,Song Title 30189,Indie
30190,2844,Song Title 30190,Metal
30191,23280,Song Title 30191,Pop
30192,5937,Song Title 30192,Pop
30193,3607,Song Title 30193,Classical
30194,23188,Song Title 30194,Hip-Hop
30195,19867,Song Title 30195,Rock
30196,13693,Song Title 30196,Jazz
30197,9160,Song Title 30197,Pop
30198,2634,Song Title 30198,R&B
30199,12786,Song Title 30199,Classical
30200,11442,Song Title 30200,Metal
30201,4835,Song Title 30201,Classical
30202,16440,Song Title 30202,Electronic
30203,21166,Song Title 30203,Metal
30204,13669,Song Title 30204,Metal
30205,7098,Song Title 30205,Metal
30206,19921,Song Title 30206,R&B
30207,21842,Song Title 30207,Classical
30208,18948,Song Title 30208,R&B
30209,4011,Song Title 30209,Metal
30210,4342,Song Title 30210,Electronic
30211,1439,Song Title 30211,Jazz
30212,175,Song Title 30212,Indie
30213,22358,Song Title 30213,Rock
30214,23956,Song Title 30214,Classical
30215,11115,Song Title 30215,Indie
30216,3864,Song Title 30216,R&B
30217,24850,Song Title 30217,Pop
30218,8230,Song Title 30218,Indie
30219,8012,Song Title 30219,Hip-Hop
30220,19843,Song Title 30220,Indie
30221,19972,Song Title 30221,Classical
30222,9414,Song Title 30222,R&B
30223,13027,Song Title 30223,Indie
30224,14804,Song Title 30224,Electronic
30225,7514,Song Title 30225,Jazz
30226,11059,Song Title 30226,Electronic
30227,5398,Song Title 30227,Pop
30228,14916,Song Title 30228,Electronic
30229,16173,Song Title 30229,Classical
30230,374,Song Title 30230,Jazz
30231,16459,Song Title 30231,Electronic
30232,7367,Song Title 30232,Indie
30233,18073,Song Title 30233,R&B
30234,9630,Song Title 30234,R&B
30235,16309,Song Title 30235,R&B
30236,20772,Song Title 30236,Metal
30237,23329,Song Title 30237,Classical
30238,13546,Song Title 30238,Classical
30239,12789,Song Title 30239,Jazz
30240,3967,Song Title 30240,Hip-Hop
30241,9691,Song Title 30241,Hip-Hop
30242,5955,Song Title 30242,Electronic
30243,591,Song Title 30243,Rock
30244,1914,Song Title 30244,Classical
30245,18591,Song Title 30245,Indie
30246,20522,Song Title 30246,Hip-Hop
30247,5793,Song Title 30247,Electronic
30248,6661,Song Title 30248,Classical
30249,3003,Song Title 30249,Jazz
30250,16208,Song Title 30250,Electronic
30251,13815,Song Title 30251,Classical
30252,24233,Song Title 30252,Hip-Hop
30253,15937,Song Title 30253,Metal
30254,8275,Song Title 30254,R&B
30255,14945,Song Title 30255,Indie
30256,16024,Song Title 30256,Classical
30257,2412,Song Title 30257,Indie
30258,15357,Song Title 30258,Hip-Hop
30259,7669,Song Title 30259,Classical
30260,15331,Song Title 30260,Pop
30261,3298,Song Title 30261,R&B
30262,14205,Song Title 30262,R&B
30263,911,Song Title 30263,Classical
30264,24227,Song Title 30264,Indie
30265,10350,Song Title 30265,Hip-Hop
30266,18640,Song Title 30266,Jazz
30267,1199,Song Title 30267,Pop
30268,14135,Song Title 30268,Indie
30269,12824,Song Title 30269,Jazz
30270,10451,Song Title 30270,Indie
30271,20407,Song Title 30271,Classical
30272,6163,Song Title 30272,Classical
30273,7927,Song Title 30273,Pop
30274,15325,Song Title 30274,Electronic
30275,3700,Song Title 30275,Metal
30276,5065,Song Title 30276,Electronic
30277,12693,Song Title 30277,Classical
30278,12695,Song Title 30278,Classical
30279,10638,Song Title 30279,Indie
30280,23015,Song Title 30280,Classical
30281,16094,Song Title 30281,Electronic
30282,3112,Song Title 30282,R&B
30283,15780,Song Title 30283,Electronic
30284,3703,Song Title 30284,Metal
30285,8518,Song Title 30285,Rock
30286,9056,Song Title 30286,Pop
30287,10339,Song Title 30287,R&B
30288,15103,Song Title 30288,Pop
30289,23460,Song Title 30289,Hip-Hop
30290,2329,Song Title 30290,Hip-Hop
30291,840,Song Title 30291,Indie
30292,12467,Song Title 30292,Hip-Hop
30293,20613,Song Title 30293,Indie
30294,10824,Song Title 30294,Classical
30295,7352,Song Title 30295,Electronic
30296,22165,Song Title 30296,Electronic
30297,9433,Song Title 30297,R&B
30298,6915,Song Title 30298,Indie
30299,6442,Song Title 30299,Pop
30300,13470,Song Title 30300,Hip-Hop
30301,22880,Song Title 30301,Electronic
30302,10143,Song Title 30302,Electronic
30303,21933,Song Title 30303,Electronic
30304,4477,Song Title 30304,Metal
30305,6651,Song Title 30305,Pop
30306,2359,Song Title 30306,Hip-Hop
30307,108,Song Title 30307,R&B
30308,9849,Song Title 30308,Pop
30309,24770,Song Title 30309,Jazz
30310,5399,Song Title 30310,Jazz
30311,5642,Song Title 30311,Electronic
30312,7808,Song Title 30312,R&B
