id,nombre_artistico,genero_principal
10045,longvincent_art,Pop
10047,harrisonjennifer_art,Jazz
10050,gina96_art,Rock
10051,reevesjoy_art,Electronic
10053,tammy84_art,Rock
10054,michaelduffy_art,Rock
10058,parkerjessica_art,Pop
10061,ihooper_art,Jazz
10062,pamela70_art,Hip-Hop
10063,holmesrichard_art,Jazz
10064,dana47_art,Electronic
10065,jamesthomas_art,Pop
10067,luis54_art,Hip-Hop
10069,daynathaniel_art,Jazz
10070,christopher01_art,Pop
10071,garciaanne_art,Pop
10075,tuckererin_art,Hip-Hop
10078,joshua28_art,Jazz
10079,wesleyrocha_art,Hip-Hop
10081,austincervantes_art,Jazz
10082,shannonporter_art,Jazz
10083,morrisonelizabeth_art,Hip-Hop
10085,usmith_art,Jazz
10088,edwardbrown_art,Pop
10089,berryjennifer_art,Rock
10090,kwells_art,Hip-Hop
10093,robertkey_art,Hip-Hop
10094,sheilamoore_art,Jazz
10095,anthony06_art,Rock
10099,foxscott_art,Electronic
10101,jenny87_art,Electronic
10102,virginiagilbert_art,Pop
10103,ocruz_art,Hip-Hop
10105,shannon17_art,Hip-Hop
10106,christinethornton_art,Electronic
10108,oburns_art,Rock
10109,lauraharmon_art,Hip-Hop
10111,xgonzales_art,Electronic
10113,kaitlincastillo_art,Rock
10114,richard74_art,Jazz
10115,cartermark_art,Pop
10119,tdecker_art,Hip-Hop
10120,butlerthomas_art,Rock
10122,richardtimothy_art,Electronic
10127,watsonveronica_art,Rock
10128,emmamaldonado_art,Hip-Hop
10130,thomas55_art,Hip-Hop
10132,dianawhite_art,Electronic
10133,anthony50_art,Jazz
10134,derekgreene_art,Electronic
10135,janetharris_art,Pop
10137,yyates_art,Hip-Hop
10141,april02_art,Pop
10145,heidi37_art,Hip-Hop
10146,derrickwheeler_art,Hip-Hop
10148,thomas75_art,Electronic
10151,nfuller_art,Pop
10152,michaelbowers_art,Electronic
10154,benjamin07_art,Hip-Hop
10158,tiffanybailey_art,Electronic
10159,xwalters_art,Rock
10166,jessicafletcher_art,Jazz
10167,mruiz_art,Jazz
10172,lisahardin_art,Jazz
10174,travis27_art,Jazz
10176,pruittbrittany_art,Rock
10183,kevinolson_art,Jazz
10187,jacobstony_art,Rock
10189,kyle46_art,Pop
10191,nicholas29_art,Hip-Hop
10192,anthonygarrison_art,Jazz
10193,sandersshannon_art,Jazz
10195,anthonyhill_art,Pop
10196,lauradecker_art,Rock
10197,pamela19_art,Electronic
10198,scott39_art,Pop
10199,greg58_art,Electronic
10201,hthomas_art,Jazz
10206,nicole01_art,Electronic
10209,washingtonjohn_art,Jazz
10210,karen71_art,Hip-Hop
10212,lauragardner_art,Hip-Hop
10215,david95_art,Rock
10216,kristen23_art,Hip-Hop
10217,jeffrey12_art,Jazz
10218,xreyes_art,Rock
10221,fsims_art,Rock
10222,hollandlisa_art,Pop
10226,logan64_art,Electronic
10227,powellbrian_art,Hip-Hop
10228,saundersjustin_art,Jazz
10229,ralphanderson_art,Jazz
10231,megan44_art,Rock
10234,adamsjames_art,Electronic
10235,hannahreese_art,Rock
10236,dyoung_art,Hip-Hop
10238,roygarza_art,Jazz
10241,ashleybell_art,Pop
10242,omeza_art,Jazz
10243,donnacooper_art,Rock
10245,janetlucas_art,Hip-Hop
10247,phamsusan_art,Electronic
10251,michelle13_art,Rock
10252,jennifer90_art,Electronic
10262,donnarojas_art,Jazz
10263,cjohnson_art,Rock
10264,gweaver_art,Pop
10265,zmorgan_art,Hip-Hop
10267,kenneth81_art,Rock
10268,denisepeters_art,Jazz
10269,russell59_art,Pop
10270,wesleynewton_art,Pop
10272,trankatherine_art,Pop
10275,lduffy_art,Rock
10279,gpowell_art,Rock
10281,briangeorge_art,Pop
10283,ycrosby_art,Jazz
10284,joan94_art,Rock
10285,smitchell_art,Pop
10286,carlosperez_art,Rock
10287,uacevedo_art,Jazz
10289,ppatterson_art,Electronic
10291,zachary01_art,Electronic
10292,jennifer56_art,Rock
10294,jason29_art,Jazz
10297,john96_art,Hip-Hop
10298,robert91_art,Jazz
10301,jason45_art,Pop
10304,blackburncharles_art,Jazz
10305,michael51_art,Jazz
10307,rlloyd_art,Rock
10309,maryoconnor_art,Pop
10313,angelross_art,Pop
10314,kerry66_art,Electronic
10316,courtneybrock_art,Jazz
10317,bairdrachel_art,Hip-Hop
10318,lschneider_art,Rock
10323,amandasmith_art,Rock
10324,corey20_art,Rock
10328,kroth_art,Jazz
10329,timothy18_art,Rock
10333,michellevargas_art,Jazz
10334,johnsonchristine_art,Hip-Hop
10335,joseph99_art,Pop
10336,cheyennewalker_art,Electronic
10338,heathersharp_art,Jazz
10342,gerald88_art,Hip-Hop
10344,cheryl07_art,Pop
10348,lopezlarry_art,Hip-Hop
10349,douglasrodriguez_art,Hip-Hop
10350,josephwilliams_art,Electronic
10352,glorianavarro_art,Rock
10354,omayer_art,Electronic
10357,parkerrenee_art,Electronic
10358,nancybass_art,Pop
10361,ujenkins_art,Hip-Hop
10363,nortonbrent_art,Jazz
10365,jasonjohnson_art,Rock
10367,lmclaughlin_art,Hip-Hop
10369,berrymatthew_art,Jazz
10370,edavis_art,Hip-Hop
10371,vasquezkiara_art,Jazz
10373,kimberly24_art,Electronic
10374,francisco01_art,Pop
10375,paulamunoz_art,Jazz
10377,alvaradoashley_art,Electronic
10378,antoniojones_art,Electronic
10379,tonya21_art,Jazz
10380,jonessamuel_art,Hip-Hop
10382,tmiles_art,Pop
10383,aperkins_art,Rock
10385,tammygarcia_art,Pop
10386,kathleen45_art,Pop
10387,burkemarc_art,Jazz
10392,wrightrobert_art,Jazz
10394,alexissmith_art,Jazz
10395,jennifer70_art,Pop
10396,sandra95_art,Electronic
10398,wilsonjames_art,Rock
10400,mary35_art,Pop
10401,eddie67_art,Pop
10402,james89_art,Rock
10404,chris23_art,Pop
10405,cwilliams_art,Rock
10407,travis86_art,Hip-Hop
10408,phanson_art,Electronic
10409,ythomas_art,Rock
10411,jonathan28_art,Electronic
10412,mooreerica_art,Electronic
10413,ufleming_art,Jazz
10415,crystalnguyen_art,Rock
10417,moorechristopher_art,Pop
10418,smithdawn_art,Electronic
10419,erin43_art,Electronic
10422,whitakerchad_art,Electronic
10424,parkerandrew_art,Electronic
10427,wgibson_art,Rock
10428,david73_art,Electronic
10430,timothy82_art,Hip-Hop
10431,jessica57_art,Rock
10433,matthew78_art,Jazz
10434,nicole93_art,Hip-Hop
10435,espinozadominique_art,Jazz
10437,chentanya_art,Rock
10439,katie16_art,Jazz
10442,hduffy_art,Electronic
10444,calebmontgomery_art,Jazz
10445,kristinwashington_art,Hip-Hop
10446,mcmahonrichard_art,Rock
10449,kathleen02_art,Jazz
10450,patelemily_art,Jazz
10451,cbenitez_art,Electronic
10452,carlosconway_art,Pop
10454,jwilliams_art,Rock
10456,bethany89_art,Jazz
10457,seannielsen_art,Pop
10458,mullinsjohn_art,Pop
10460,charles04_art,Electronic
10461,robinmurphy_art,Jazz
10464,suzanne43_art,Rock
10466,walter41_art,Hip-Hop
10468,toddsoto_art,Hip-Hop
10469,jeffreycain_art,Electronic
10470,ryanhayden_art,Pop
10472,aliciareed_art,Rock
10474,julian32_art,Electronic
10475,david11_art,Electronic
10476,josephbartlett_art,Jazz
10478,michael19_art,Hip-Hop
10484,dominguezdanielle_art,Rock
10485,susangarcia_art,Jazz
10487,james25_art,Jazz
10488,slarson_art,Jazz
10497,tinaestrada_art,Electronic
10498,julie94_art,Electronic
10499,anthony61_art,Jazz
10501,garciarenee_art,Jazz
10502,michael90_art,Hip-Hop
10504,kenneth81_art,Rock
10508,salazardawn_art,Jazz
10509,nicole07_art,Pop
10512,maguirre_art,Rock
10513,richardsrobert_art,Pop
10515,ckramer_art,Electronic
10516,christensenjennifer_art,Hip-Hop
10519,florespatricia_art,Jazz
10520,jacob82_art,Electronic
10523,morrischristina_art,Rock
10524,jcook_art,Electronic
10525,nbishop_art,Hip-Hop
10527,nathan97_art,Pop
10529,rebeccajones_art,Electronic
10531,cassidy90_art,Rock
10532,ian25_art,Rock
10535,elizabethmcclain_art,Jazz
10538,gabrielhuang_art,Electronic
10539,edwardmitchell_art,Rock
10541,hooverthomas_art,Rock
10542,tjackson_art,Hip-Hop
10543,jelliott_art,Hip-Hop
10544,barbarahancock_art,Pop
10545,riverakristina_art,Rock
10548,carolchen_art,Jazz
10549,victoria42_art,Rock
10550,samantha55_art,Pop
10551,lanetroy_art,Electronic
10555,william47_art,Jazz
10557,ellisonscott_art,Jazz
10558,marytaylor_art,Rock
10561,smithmegan_art,Hip-Hop
10564,kimberly14_art,Electronic
10566,kliu_art,Hip-Hop
10568,paulhoward_art,Electronic
10569,alicia35_art,Rock
10570,rothedward_art,Pop
10572,andresromero_art,Pop
10574,ispencer_art,Jazz
10576,rnichols_art,Pop
10579,james01_art,Jazz
10580,anthony12_art,Rock
10582,jeffrey14_art,Hip-Hop
10585,katherinethomas_art,Hip-Hop
10589,walter98_art,Jazz
10590,ucarrillo_art,Jazz
10591,umeza_art,Hip-Hop
10592,seth99_art,Electronic
10593,oford_art,Jazz
10594,toddjeffrey_art,Rock
10595,michellehardin_art,Hip-Hop
10599,austin34_art,Jazz
10600,jamesrhodes_art,Jazz
10602,xmckinney_art,Hip-Hop
10605,egarcia_art,Rock
10607,byrdthomas_art,Electronic
10608,carlos42_art,Hip-Hop
10615,benjamin26_art,Rock
10618,charlesjohnson_art,Electronic
10621,tyler59_art,Hip-Hop
10626,tarawilliamson_art,Hip-Hop
10627,marcus76_art,Jazz
10628,melissa65_art,Pop
10629,davidpadilla_art,Hip-Hop
10631,derekwalker_art,Jazz
10632,kristen18_art,Electronic
10636,tonylawrence_art,Hip-Hop
10637,thompsoncharles_art,Hip-Hop
10644,turnermary_art,Electronic
10646,tristanhernandez_art,Electronic
10647,mjohnson_art,Jazz
10649,tracymartinez_art,Rock
10650,brian02_art,Jazz
10652,xsilva_art,Jazz
10655,robert89_art,Pop
10657,andersonsamuel_art,Electronic
10659,jennifer49_art,Pop
10660,wrighttravis_art,Rock
10661,npetty_art,Rock
10663,hernandezangela_art,Jazz
10667,cassandrawilliams_art,Hip-Hop
10669,samanthasmith_art,Electronic
10670,haydenschultz_art,Rock
10672,murphylisa_art,Hip-Hop
10675,ryan58_art,Hip-Hop
10678,jeremy15_art,Pop
10679,tatedavid_art,Rock
10680,smithsandra_art,Electronic
10682,tdavidson_art,Hip-Hop
10683,idavies_art,Rock
10684,johnsonlindsey_art,Hip-Hop
10687,higginsheather_art,Electronic
10689,gibsonpaula_art,Electronic
10692,zacharymorales_art,Pop
10693,gentrytyler_art,Rock
10694,denniscruz_art,Hip-Hop
10695,jeremythompson_art,Hip-Hop
10697,jason06_art,Rock
10699,dennis66_art,Pop
10705,bwise_art,Hip-Hop
10706,katherinecoffey_art,Electronic
10710,bthomas_art,Hip-Hop
10711,gregory40_art,Hip-Hop
10712,gomezricky_art,Electronic
10714,angelaphillips_art,Electronic
10716,vwilliams_art,Rock
10717,elizabethrobinson_art,Pop
10718,hgreen_art,Pop
10720,andreaanderson_art,Electronic
10722,kathryn31_art,Jazz
10723,alexmyers_art,Hip-Hop
10724,hgriffith_art,Pop
10725,walter07_art,Jazz
10729,cunninghamleslie_art,Hip-Hop
10730,mbarker_art,Rock
10734,josephholt_art,Rock
10737,reedbrian_art,Hip-Hop
10738,tiffany77_art,Pop
10743,kdaniel_art,Pop
10746,christopher06_art,Pop
10748,alexa66_art,Rock
10749,aabbott_art,Pop
10751,adam31_art,Hip-Hop
10753,matthew31_art,Hip-Hop
10755,smiles_art,Rock
10758,rodriguezrachel_art,Hip-Hop
10759,tfigueroa_art,Electronic
10762,martinezterry_art,Electronic
10763,mshannon_art,Electronic
10769,jtucker_art,Rock
10770,jcole_art,Hip-Hop
10773,williamhill_art,Pop
10776,millerkathleen_art,Pop
10778,wallbrianna_art,Pop
10779,sarah17_art,Jazz
10780,chandlernicole_art,Pop
10781,wbarry_art,Jazz
10789,aprilfletcher_art,Pop
10794,savagesusan_art,Hip-Hop
10795,mbarnes_art,Hip-Hop
10797,melaniethompson_art,Jazz
10801,martin01_art,Hip-Hop
10803,carpenterchristine_art,Electronic
10804,vpatel_art,Hip-Hop
10806,jneal_art,Jazz
10808,jjohnson_art,Hip-Hop
10809,jbentley_art,Hip-Hop
10810,ulane_art,Jazz
10812,smoore_art,Rock
10815,dmartin_art,Jazz
10820,kelly37_art,Hip-Hop
10821,christopher21_art,Rock
10822,nguyenannette_art,Jazz
10823,andersonkrista_art,Pop
10824,donald18_art,Electronic
10825,acoleman_art,Jazz
10833,erinperez_art,Hip-Hop
10834,yrobinson_art,Rock
10835,daniel09_art,Rock
10836,jarmstrong_art,Rock
10838,edelgado_art,Rock
10844,christineday_art,Rock
10845,anthony73_art,Electronic
10848,alexander66_art,Rock
10854,jeremyjohnson_art,Jazz
10856,hoffmankaren_art,Electronic
10858,gregory88_art,Pop
10859,huntsharon_art,Hip-Hop
10866,diamond08_art,Rock
10868,hflynn_art,Electronic
10871,zacharyblack_art,Hip-Hop
10873,obrienantonio_art,Rock
10876,yolandaanderson_art,Hip-Hop
10877,istewart_art,Jazz
10878,tholmes_art,Hip-Hop
10881,gcarpenter_art,Jazz
10882,lhernandez_art,Jazz
10883,cfisher_art,Pop
10885,wellsscott_art,Rock
10886,elizabethellison_art,Hip-Hop
10888,hsandoval_art,Rock
10889,sydneyjohnson_art,Jazz
10891,fisherapril_art,Rock
10893,curtisbentley_art,Jazz
10895,fernandezmercedes_art,Rock
10897,yangmiguel_art,Electronic
10899,leonardkimberly_art,Jazz
10901,duranmary_art,Rock
10904,brian26_art,Pop
10905,dennis15_art,Pop
10906,holdenchase_art,Electronic
10908,brownchelsea_art,Pop
10909,mgarcia_art,Electronic
10912,michaelsanchez_art,Rock
10914,shane57_art,Hip-Hop
10915,lisamartin_art,Jazz
10919,karenvasquez_art,Pop
10920,igreene_art,Jazz
10927,ncolon_art,Hip-Hop
10931,melissa47_art,Hip-Hop
10934,susanlivingston_art,Electronic
10938,ghancock_art,Hip-Hop
10942,ryan82_art,Pop
10943,mmorgan_art,Electronic
10948,tyler74_art,Jazz
10950,peterstimothy_art,Electronic
10955,lindsaywilliams_art,Hip-Hop
10957,cameron72_art,Jazz
10960,whitneyking_art,Pop
10961,sheila86_art,Hip-Hop
10964,colonhenry_art,Jazz
10965,michaelfernandez_art,Pop
10966,mstanley_art,Electronic
10967,xwise_art,Electronic
10969,ashley55_art,Pop
10970,wilsonpamela_art,Pop
10974,rachael06_art,Hip-Hop
10976,melissa84_art,Jazz
10978,dtorres_art,Pop
10979,uhines_art,Jazz
10981,irice_art,Pop
10982,kristen92_art,Rock
10986,marktaylor_art,Pop
10988,william28_art,Jazz
10991,christophercampbell_art,Electronic
10992,stephen27_art,Electronic
10993,rhurst_art,Jazz
10997,jennifer68_art,Pop
11000,edwinholmes_art,Hip-Hop
11002,clarkbrian_art,Pop
11005,joshua86_art,Hip-Hop
11008,ericbrown_art,Rock
11010,chelsea07_art,Hip-Hop
11011,carolpierce_art,Electronic
11014,kle_art,Jazz
11017,blankenshipjoseph_art,Hip-Hop
11020,andrea26_art,Pop
11021,richard74_art,Electronic
11022,nicole50_art,Jazz
11023,valdezgregory_art,Pop
11024,pmaynard_art,Hip-Hop
11026,rkelley_art,Jazz
11027,staylor_art,Hip-Hop
11029,lopezeric_art,Rock
11032,zcole_art,Electronic
11035,donnawheeler_art,Hip-Hop
11036,thomasrobinson_art,Rock
11037,rogersjack_art,Jazz
11039,arthur70_art,Electronic
11041,jscott_art,Rock
11042,dmartin_art,Hip-Hop
11043,sharonglover_art,Rock
11044,obrown_art,Pop
11046,amanda71_art,Hip-Hop
11047,brentcunningham_art,Pop
11052,heidi09_art,Jazz
11053,patricia22_art,Hip-Hop
11055,louis39_art,Hip-Hop
11057,ronnielopez_art,Electronic
11060,gramirez_art,Jazz
11061,jeremiahnunez_art,Jazz
11062,jaimemurphy_art,Rock
11064,joneswesley_art,Hip-Hop
11065,chad81_art,Electronic
11068,turnerdavid_art,Jazz
11069,sedwards_art,Hip-Hop
11070,evanserik_art,Pop
11071,ztaylor_art,Electronic
11072,ywhite_art,Hip-Hop
11073,david72_art,Rock
11075,joshuavillegas_art,Hip-Hop
11078,yosborne_art,Rock
11080,cheryl62_art,Hip-Hop
11083,amycook_art,Hip-Hop
11084,bernard92_art,Jazz
11085,teresapadilla_art,Pop
11086,morriskaren_art,Pop
11088,lopezlatoya_art,Jazz
11090,rchapman_art,Rock
11091,morrisshawn_art,Rock
11092,brittanysmith_art,Pop
11093,merrittrussell_art,Jazz
11095,josephclarke_art,Jazz
11099,zaguirre_art,Pop
11103,jameschandler_art,Hip-Hop
11104,loganryan_art,Electronic
11105,jcunningham_art,Hip-Hop
11106,cummingssabrina_art,Pop
11110,bradley35_art,Electronic
11111,kgrimes_art,Jazz
11112,jennifer03_art,Electronic
11113,merrittrichard_art,Electronic
11114,tylerwilliams_art,Jazz
11116,martinezkyle_art,Electronic
11117,thompsonmarcus_art,Hip-Hop
11120,sandra96_art,Jazz
11121,ahernandez_art,Rock
11123,lori82_art,Jazz
11124,dunnjennifer_art,Rock
11131,juan97_art,Electronic
11132,laceyjohnson_art,Hip-Hop
11135,brownandrew_art,Hip-Hop
11137,jessica52_art,Electronic
11141,jillwalsh_art,Rock
11143,crystal92_art,Pop
11144,stephanie51_art,Hip-Hop
11146,jlewis_art,Pop
11149,anthonymartin_art,Electronic
11152,ycarter_art,Rock
11153,brittany45_art,Jazz
11154,qbranch_art,Jazz
11155,billyrice_art,Rock
11158,orozcoevelyn_art,Hip-Hop
11159,kthompson_art,Pop
11160,johnsonnicole_art,Electronic
11162,clifford30_art,Jazz
11163,dustin47_art,Jazz
11168,lovejustin_art,Hip-Hop
11170,sanchezbeverly_art,Pop
11171,pross_art,Jazz
11172,justin03_art,Electronic
11173,traymond_art,Jazz
11174,nelsontimothy_art,Electronic
11175,morganmaria_art,Hip-Hop
11176,baileystephanie_art,Jazz
11177,shall_art,Jazz
11180,brian82_art,Hip-Hop
11181,paigefranco_art,Hip-Hop
11182,patricia41_art,Hip-Hop
11183,antonio82_art,Electronic
11184,greg33_art,Electronic
11186,emilyjones_art,Rock
11190,andrew41_art,Electronic
11191,fortiz_art,Electronic
11192,ycobb_art,Rock
11196,carlajacobs_art,Rock
11198,whitejason_art,Electronic
11199,martinmichael_art,Hip-Hop
11202,santiagobrian_art,Jazz
11203,katiejones_art,Jazz
11207,darinbrown_art,Pop
11208,tonyyoung_art,Hip-Hop
11210,wellsjoseph_art,Hip-Hop
11212,smiller_art,Jazz
11217,amberhumphrey_art,Hip-Hop
11219,moonrobert_art,Pop
11220,sara43_art,Rock
11221,bruceevans_art,Rock
11223,lindsey08_art,Pop
11226,davidbell_art,Hip-Hop
11227,kimberly70_art,Jazz
11229,matthew68_art,Jazz
11230,jennifer73_art,Jazz
11231,bishopscott_art,Hip-Hop
11232,monica90_art,Pop
11234,ulewis_art,Pop
11235,karen14_art,Pop
11236,noblekimberly_art,Hip-Hop
11238,williamscalvin_art,Rock
11242,ienglish_art,Jazz
11246,david25_art,Pop
11247,carneytim_art,Rock
11249,sara01_art,Hip-Hop
11250,gregory74_art,Hip-Hop
11251,daniel60_art,Hip-Hop
11252,martha24_art,Electronic
11254,tylerthomas_art,Hip-Hop
11256,daniellearcher_art,Rock
11261,twoods_art,Electronic
11262,bsutton_art,Rock
11264,amcguire_art,Electronic
11265,melissa33_art,Jazz
11268,crawfordalicia_art,Pop
11270,nmiller_art,Pop
11274,kmartin_art,Hip-Hop
11275,eric72_art,Electronic
11278,sara08_art,Rock
11279,hectorjohnson_art,Pop
11281,moorerobert_art,Rock
11282,bpugh_art,Rock
11283,vcollier_art,Rock
11284,dianewilliams_art,Pop
11285,victoria03_art,Electronic
11288,grimesgregory_art,Electronic
11289,ntaylor_art,Rock
11290,holmesannette_art,Rock
11292,yhill_art,Rock
11296,emily92_art,Pop
11297,lmurray_art,Rock
11300,wbecker_art,Rock
11301,cohenjennifer_art,Rock
11303,medinasherry_art,Hip-Hop
11307,jamesholland_art,Pop
11309,amiller_art,Electronic
11311,caseyian_art,Pop
11313,ngonzalez_art,Hip-Hop
11317,delgadomitchell_art,Hip-Hop
11318,williamslinda_art,Hip-Hop
11319,bkline_art,Jazz
11322,mistygraham_art,Hip-Hop
11323,xhenson_art,Rock
11324,newtongregg_art,Pop
11326,qreed_art,Jazz
11327,daniel49_art,Electronic
11331,jacobsrodney_art,Jazz
11335,gjoseph_art,Hip-Hop
11336,ublack_art,Pop
11340,bhicks_art,Jazz
11341,rbest_art,Electronic
11342,ronald35_art,Rock
11344,brownnancy_art,Electronic
11345,crystalsanchez_art,Pop
11346,kim41_art,Pop
11348,david22_art,Hip-Hop
11351,brockronald_art,Hip-Hop
11353,medinamary_art,Hip-Hop
11354,alexis35_art,Rock
11359,halldavid_art,Jazz
11363,christina32_art,Jazz
11369,boonelisa_art,Electronic
11375,piercekatherine_art,Hip-Hop
11376,schmidtsteven_art,Rock
11379,loripatterson_art,Electronic
11383,andreathomas_art,Electronic
11384,jgrant_art,Rock
11387,morganrita_art,Electronic
11388,jacquelinejenkins_art,Electronic
11390,whitneyalyssa_art,Pop
11391,pshaw_art,Pop
11395,rebecca67_art,Jazz
11396,stevehenderson_art,Electronic
11398,robinsonbrittany_art,Electronic
11401,kimberlylarson_art,Electronic
11402,john32_art,Rock
11403,tstewart_art,Pop
11405,raymond98_art,Hip-Hop
11412,james44_art,Jazz
11414,christian33_art,Rock
11416,tammy96_art,Electronic
11417,teresa92_art,Hip-Hop
11420,yjenkins_art,Rock
11421,thomasmelanie_art,Hip-Hop
11423,meganmiller_art,Electronic
11425,gwilson_art,Jazz
11426,smithjeremy_art,Jazz
11428,steven17_art,Pop
11430,bryan16_art,Jazz
11431,wandaburke_art,Electronic
11433,jameswhite_art,Jazz
11434,smithcarrie_art,Hip-Hop
11435,fordrebecca_art,Pop
11436,johnsonnancy_art,Electronic
11437,festrada_art,Jazz
11438,rrivera_art,Electronic
11439,brittanypacheco_art,Jazz
11440,lburnett_art,Rock
11442,carpenteramy_art,Electronic
11445,melissaparker_art,Rock
11446,rebecca03_art,Jazz
11447,rachel72_art,Rock
11451,walshalyssa_art,Electronic
11452,amyrios_art,Rock
11453,njohnson_art,Rock
11455,tammy39_art,Jazz
11456,blackwellmelissa_art,Rock
11457,allisonwhite_art,Jazz
11458,jenniferprice_art,Rock
11462,alexander09_art,Jazz
11464,wilsonamy_art,Pop
11468,kjohnson_art,Rock
11469,sherrymonroe_art,Hip-Hop
11470,stanley23_art,Hip-Hop
11471,tiffanyryan_art,Pop
11472,christopher22_art,Pop
11473,jacqueline21_art,Rock
11476,jacksonkenneth_art,Jazz
11478,piercepamela_art,Electronic
11480,ronaldshah_art,Jazz
11483,ashleyhill_art,Electronic
11486,richardevans_art,Hip-Hop
11488,douglascardenas_art,Electronic
11489,brenda36_art,Electronic
11490,ugonzalez_art,Jazz
11492,williamstephenson_art,Electronic
11493,shawdavid_art,Hip-Hop
11494,anthony40_art,Rock
11499,sbean_art,Hip-Hop
11500,tammycruz_art,Electronic
11501,ofoster_art,Hip-Hop
11502,jodibrock_art,Pop
11507,hickmancourtney_art,Pop
11510,pbrown_art,Rock
11511,shanebell_art,Electronic
11512,duncandebra_art,Rock
11514,antoniogreene_art,Pop
11515,singhdeanna_art,Jazz
11516,nathaniel95_art,Jazz
11518,jnewman_art,Jazz
11520,angelica70_art,Pop
11521,mckenziehughes_art,Rock
11523,kimwarren_art,Rock
11524,gregorytheresa_art,Hip-Hop
11525,williamhanson_art,Electronic
11532,jeffreyjames_art,Pop
11535,odonnellkelsey_art,Jazz
11538,anthony91_art,Electronic
11539,brownjustin_art,Rock
11540,christina75_art,Electronic
11542,johnsonsandra_art,Jazz
11544,victoria77_art,Electronic
11545,aadams_art,Jazz
11546,jacksonmonique_art,Pop
11549,lmiller_art,Electronic
11552,tonyarichardson_art,Rock
11553,pwilliamson_art,Rock
11556,owilson_art,Hip-Hop
11557,aharrington_art,Pop
11558,jacobsandrew_art,Hip-Hop
11560,heather48_art,Electronic
11561,irivera_art,Electronic
11562,simonchristopher_art,Jazz
11568,zwalters_art,Pop
11571,martinezamanda_art,Hip-Hop
11572,ybrooks_art,Rock
11574,ugarcia_art,Hip-Hop
11576,qrubio_art,Jazz
11578,carrieblair_art,Jazz
11579,darius95_art,Pop
11581,melanie62_art,Electronic
11582,htaylor_art,Electronic
11585,davidcooper_art,Jazz
11589,lthomas_art,Rock
11591,craigwhite_art,Hip-Hop
11592,cmiller_art,Jazz
11593,garciaashley_art,Hip-Hop
11594,brian33_art,Rock
11597,claytonbates_art,Hip-Hop
11599,belindariley_art,Rock
11601,ginamckenzie_art,Jazz
11602,anthony29_art,Electronic
11603,woodmicheal_art,Pop
11605,maryboyle_art,Pop
11611,wbrown_art,Jazz
11612,butlermaria_art,Electronic
11613,alexandrasmith_art,Hip-Hop
11615,alexandersherman_art,Rock
11617,allisonruiz_art,Hip-Hop
11620,lhudson_art,Hip-Hop
11621,geaton_art,Jazz
11627,jasonsmall_art,Electronic
11629,davidsonjeremy_art,Hip-Hop
11633,wilsonzachary_art,Pop
11637,jodisanford_art,Electronic
11638,tracy39_art,Pop
11640,christopher73_art,Rock
11642,drew04_art,Pop
11644,thompsonkyle_art,Rock
11646,pamela97_art,Pop
11647,tinawaters_art,Rock
11653,brandon12_art,Jazz
11655,sdean_art,Jazz
11662,zgaines_art,Pop
11664,thomaserica_art,Hip-Hop
11665,jacksonmaria_art,Electronic
11668,bill96_art,Rock
11669,david37_art,Pop
11674,kayla49_art,Rock
11675,lgreen_art,Electronic
11676,tiffany43_art,Electronic
11677,currycindy_art,Hip-Hop
11680,jmoreno_art,Pop
11682,jamessanchez_art,Pop
11684,natkinson_art,Jazz
11686,fross_art,Hip-Hop
11690,angela39_art,Pop
11692,sanderson_art,Jazz
11693,melendezsusan_art,Hip-Hop
11694,deckermichele_art,Rock
11695,frivera_art,Rock
11702,lewisheather_art,Electronic
11703,rwilliams_art,Pop
11704,carrolljoseph_art,Jazz
11705,ballardronald_art,Pop
11706,trevor83_art,Pop
11709,denisegomez_art,Pop
11712,jesuskelly_art,Hip-Hop
11716,abbotterin_art,Pop
11717,brittney90_art,Electronic
11719,wellsdavid_art,Pop
11720,walkerashley_art,Rock
11721,wcook_art,Electronic
11723,nicole17_art,Jazz
11724,tchambers_art,Pop
11726,jvargas_art,Pop
11728,frankcheryl_art,Pop
11730,wschroeder_art,Pop
11733,langcindy_art,Rock
11734,ymartin_art,Hip-Hop
11735,zjohnson_art,Pop
11736,jwilson_art,Hip-Hop
11737,ritteranna_art,Hip-Hop
11738,matthew78_art,Electronic
11739,johnsontara_art,Electronic
11741,dawn85_art,Electronic
11742,mary54_art,Pop
11743,dominique83_art,Rock
11744,monicalivingston_art,Hip-Hop
11749,briannahall_art,Hip-Hop
11750,sandovalbilly_art,Hip-Hop
11753,bdonaldson_art,Pop
11757,taylormatthew_art,Hip-Hop
11758,ebolton_art,Rock
11762,jonessophia_art,Jazz
11767,angela53_art,Pop
11768,wharris_art,Hip-Hop
11769,courtney02_art,Jazz
11772,stephen58_art,Hip-Hop
11773,nsmith_art,Rock
11777,ronaldsnyder_art,Hip-Hop
11780,jweber_art,Pop
11781,georgefisher_art,Rock
11782,kristinberry_art,Electronic
11785,kellydixon_art,Rock
11788,garciabruce_art,Jazz
11792,robertduncan_art,Electronic
11793,stephenmartinez_art,Rock
11795,parsonsadam_art,Hip-Hop
11797,ericmartin_art,Rock
11801,joan59_art,Electronic
11802,klyons_art,Electronic
11803,jlopez_art,Rock
11804,nclark_art,Electronic
11808,shawn32_art,Jazz
